objectid,name,code,num,age,acode,sliprate,slipcode,slipsense,dipdirecti,slipdirect,fcode,ftype,mappedscal,secondarys,slipsense_,fault_id,section_id,azimuth,cooperator,length,CFM_URL,FACODE,URL_OLD
4581,White River Valley fault zone,254,1398,"<1,600,000",5,<0.2,4,N,Unspecified,,2,Moderately constrained,250,,1,1398,,11,"Piedmont Geosciences, Inc.",8.88098266000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4582,White River fault,154,1403,"<1,600,000",5,<0.2,4,N,North,,1,Well constrained,250,,1,1403,,260,"Piedmont Geosciences, Inc.",1.22345112000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1403&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1403
4569,White Mountain area faults,154,2451,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2451,,37,Utah Geological Survey,54.23608187000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2451&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2451
4570,White River Valley fault zone,134,1398,"<130,000",3,<0.2,4,N,West,,1,Well constrained,24,,1,1398,,45,"Piedmont Geosciences, Inc.",11.61476794000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4571,White River Valley fault zone,134,1398,"<130,000",3,<0.2,4,N,Southeast,,1,Well constrained,250,,1,1398,,236,"Piedmont Geosciences, Inc.",3.98549650000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4572,White River Valley fault zone,154,1398,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,1398,,96,"Piedmont Geosciences, Inc.",1.58407838000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4573,White River Valley fault zone,154,1398,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,1398,,348,"Piedmont Geosciences, Inc.",1.32643935000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4574,White River Valley fault zone,234,1398,"<130,000",3,<0.2,4,N,West,,2,Moderately constrained,250,,1,1398,,4,"Piedmont Geosciences, Inc.",8.79210404000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4575,White River Valley fault zone,234,1398,"<130,000",3,<0.2,4,N,Southwest,,2,Moderately constrained,250,,1,1398,,116,"Piedmont Geosciences, Inc.",3.11800882000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4576,Wolf Creek graben,134,661,"<130,000",3,<0.2,4,N,West,,1,Well constrained,250,,1,661,,135,U.S. Geological Survey,5.57323280000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=661&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=661
4577,"Beaverhead fault, Baldy Mountain section",334,603d,"<130,000",3,<0.2,4,N,West,,3,Inferred,250,,1,603,d,116,U.S. Geological Survey,42.94456576000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=603&section_id=d,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=603d
4578,Willow Creek fault,254,1532,"<1,600,000",5,<0.2,4,N,Unspecified,,2,Moderately constrained,250,,1,1532,,9,"Piedmont Geosciences, Inc.",13.93181644000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1532&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1532
4579,White River Valley fault zone,234,1398,"<130,000",3,<0.2,4,N,West,,2,Well constrained,24,,1,1398,,5,"Piedmont Geosciences, Inc.",27.57145003000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4580,White River Valley fault zone,254,1398,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,250,,1,1398,,94,"Piedmont Geosciences, Inc.",6.44811361000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
4661,Black Point/Doney Mountain fault zone,144,957,"<750,000",4,<0.2,4,N,Southeast,,1,Well constrained,250,,1,957,,223,Arizona Geological Survey,0.68311926000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=957&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=957
4583,White River fault,154,1403,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1403,,19,"Piedmont Geosciences, Inc.",21.54885273000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1403&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1403
4584,White River fault,154,1403,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,1403,,53,"Piedmont Geosciences, Inc.",10.31857371000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1403&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1403
4585,White River fault,254,1403,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,250,,1,1403,,147,"Piedmont Geosciences, Inc.",4.93092025000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1403&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1403
4586,White River fault,254,1403,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,250,,1,1403,,189,"Piedmont Geosciences, Inc.",5.47386238000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1403&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1403
4587,White Sage Flat faults,144,2467,"<750,000",4,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2467,,58,Utah Geological Survey,1.98330484000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2467&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2467
4588,White Sage Flat faults,144,2467,"<750,000",4,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2467,,37,Utah Geological Survey,36.97321133000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2467&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2467
4589,Whitetail Creek fault,234,689,"<130,000",3,<0.2,4,N,West,,2,Moderately constrained,100,,1,689,,166,U.S. Geological Survey,10.71468240000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=689&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=689
4590,Whitlock Wash fault,154,940,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,940,,330,Arizona Geological Survey,9.38648803000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=940&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=940
4591,Whitlock Wash fault,154,940,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,940,,333,Arizona Geological Survey,4.14718233000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=940&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=940
4592,Whitney Canyon fault,124,741,"<15,000",2,<0.2,4,N,West,,1,Well constrained,250,,1,741,,170,"GEO-HAZ Consulting, Inc.",6.70706697000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=741&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=741
4593,Whitney Canyon fault,224,741,"<15,000",2,<0.2,4,N,East,,2,Moderately constrained,250,,1,741,,168,"GEO-HAZ Consulting, Inc.",2.52366677000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=741&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=741
4594,Whitney Canyon fault,224,741,"<15,000",2,<0.2,4,N,West,,2,Moderately constrained,250,,1,741,,140,"GEO-HAZ Consulting, Inc.",1.37664704000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=741&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=741
4595,Wild Rose Spring fault,154,1099,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1099,,295,U.S. Geological Survey,15.11799763000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1099&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1099
4596,Wildcat Wash fault,144,1062,"<750,000",4,<0.2,4,N,West,,1,Well constrained,250,,1,1062,,12,U.S. Geological Survey,14.26869686000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1062&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1062
4597,Wolf Creek graben,134,661,"<130,000",3,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,661,,8,U.S. Geological Survey,3.41297683000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=661&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=661
4598,Chiricahua fault zone,344,929,"<750,000",4,<0.2,4,N,Northeast,,3,Inferred,250,,1,929,,67,Arizona Geological Survey,1.80708049000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=929&section_id=,34,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=929
4599,Concho fault,144,1014,"<750,000",4,<0.2,4,N,Northeast,,1,Well constrained,250,,1,1014,,128,Arizona Geological Survey,1.15909767000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1014&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1014
4600,Wilkins fault,154,1579,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,1579,,20,"Piedmont Geosciences, Inc.",16.75661335000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1579&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1579
4601,Willow Creek fault,154,1532,"<1,600,000",5,<0.2,4,N,Northwest,,1,Well constrained,250,,1,1532,,59,"Piedmont Geosciences, Inc.",7.49425515000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1532&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1532
4602,Willow Creek fault,154,1532,"<1,600,000",5,<0.2,4,N,Southeast,,1,Well constrained,250,,1,1532,,260,"Piedmont Geosciences, Inc.",1.02041735000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1532&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1532
4603,East Grande Ronde Valley fault zone,144,803,"<750,000",4,<0.2,4,N,Southwest,,1,Well constrained,100,SS,1,803,,316,U.S. Geological Survey,66.69904077000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=803&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=803
4604,"Frenchman Hills structures, Frenchman Hills uplift folds and faults (Class B)",164,561c,Class B,6,<0.2,4,T,North,,1,Well constrained,250,,2,561,c,109,U.S. Geological Survey,9.63277222000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=561c,16,
4609,Wolf Lake fault and nearby faults,124,752,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,752,,70,U.S. Geological Survey,9.01747798000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=752&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=752
4610,Wolf Lake fault and nearby faults,324,752,"<15,000",2,<0.2,4,N,Unspecified,,3,Inferred,250,,1,752,,352,U.S. Geological Survey,2.53540397000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=752&section_id=,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=752
4611,Woodruff fault,354,3508,"<1,600,000",5,<0.2,4,N,North,,3,Inferred,250,,1,3508,,274,U.S. Geological Survey,18.67123344000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=3508&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=3508
4612,Concho fault,144,1014,"<750,000",4,<0.2,4,N,Northeast,,1,Well constrained,250,,1,1014,,133,Arizona Geological Survey,10.74951014000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1014&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1014
4613,Drum Mountains fault zone,124,2432,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2432,,199,Utah Geological Survey,0.84445118000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2432&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2432
4655,"White Mountains fault zone, Montgomery section",123,47a,"<15,000",2,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,47,a,44,California Geological Survey,5.58680771000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=47&section_id=a,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=47a
4605,Willow Creek fault,154,1532,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1532,,41,"Piedmont Geosciences, Inc.",70.98788661000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1532&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1532
4606,"West Cache fault zone, Clarkston fault",223,2521a,"<15,000",2,0.2-1,3,N,East,,2,Moderately constrained,50,,1,2521,a,336,Utah Geological Survey,10.50309139000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2521&section_id=a,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2521a
4516,Western Roberts Mountains fault,124,1183,"<15,000",2,<0.2,4,N,Southwest,,1,Well constrained,250,,1,1183,,320,U.S. Geological Survey,27.33625451000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1183&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1183
4607,"Winter Rim fault system, Slide Mountain section",123,831a,"<15,000",2,0.2-1,3,N,Unspecified,,1,Well constrained,100,LL,1,831,a,69,U.S. Geological Survey,40.11884036000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=831&section_id=a,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=831a
4608,"Winter Rim fault system, Slide Mountain section",154,831a,"<1,600,000",5,<0.2,4,N,Southwest,,1,Well constrained,100,LL,1,831,a,306,U.S. Geological Survey,7.51862776000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=831&section_id=a,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=831a
3555,unnamed offshore fault,254,,"<1,600,000",5,<0.2,4,,,,2,Moderately constrained,100,,4,,,46,,6.48246291000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,25,
4614,"Yucca Mountain faults, eastern group",154,1080,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,1080,,5,U.S. Geological Survey,22.59069473000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1080&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1080
3542,Unnamed fault zone near Badger Mountain,154,1480,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1480,,347,"Piedmont Geosciences, Inc.",37.64207688000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1480&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1480
3543,Unnamed faults north of Diamond Lake,144,854,"<750,000",4,<0.2,4,N,Unspecified,,1,Well constrained,100,,1,854,,10,U.S. Geological Survey,19.64304750000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=854&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=854
4615,"Winter Rim fault system, Slide Mountain section",154,831a,"<1,600,000",5,<0.2,4,N,Northeast,,1,Well constrained,100,LL,1,831,a,297,U.S. Geological Survey,55.78103572000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=831&section_id=a,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=831a
4616,"Winter Rim fault system, Winter Ridge section",123,831b,"<15,000",2,0.2-1,3,N,East,,1,Well constrained,100,,1,831,b,356,U.S. Geological Survey,52.34189308000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=831&section_id=b,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=831b
4617,Wolf Creek graben,134,661,"<130,000",3,<0.2,4,N,East,,1,Well constrained,250,,1,661,,159,U.S. Geological Survey,2.63420509000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=661&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=661
4618,"Yucca Mountain faults, western group",124,1081,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1081,,6,U.S. Geological Survey,82.55959227000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1081&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1081
4619,Antelope Valley fault zone,233,1287,"<130,000",3,0.2-1,3,N,Unspecified,,2,Moderately constrained,250,,1,1287,,90,"Piedmont Geosciences, Inc.",5.86741134000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1287&section_id=,23,
3544,Concho fault,144,1014,"<750,000",4,<0.2,4,N,Northeast,,1,Well constrained,250,,1,1014,,169,Arizona Geological Survey,4.52694138000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1014&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1014
4620,"Smith Valley fault zone, unnamed southern section",154,1291c,"<1,600,000",5,<0.2,4,N,North,,1,Well constrained,250,,1,1291,c,346,"Piedmont Geosciences, Inc.",7.79191153000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1291&section_id=c,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1291c
4621,"Smith Valley fault zone, unnamed southern section",154,1291c,"<1,600,000",5,<0.2,4,N,Northeast,,1,Well constrained,250,,1,1291,c,341,"Piedmont Geosciences, Inc.",1.99647102000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1291&section_id=c,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1291c
4622,"Smith Valley fault zone, unnamed southern section",154,1291c,"<1,600,000",5,<0.2,4,N,Southeast,,1,Well constrained,250,,1,1291,c,231,"Piedmont Geosciences, Inc.",0.90052373000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1291&section_id=c,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1291c
4623,"Smith Valley fault zone, unnamed southern section",154,1291c,"<1,600,000",5,<0.2,4,N,Southwest,,1,Well constrained,250,,1,1291,c,305,"Piedmont Geosciences, Inc.",2.68145322000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1291&section_id=c,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1291c
4628,Yucca fault,134,1042,"<130,000",3,<0.2,4,N,East,,1,Well constrained,50,,1,1042,,354,U.S. Geological Survey,44.10504931000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1042&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1042
4656,Black Point/Doney Mountain fault zone,144,957,"<750,000",4,<0.2,4,N,Southeast,,1,Well constrained,250,,1,957,,199,Arizona Geological Survey,5.98104563000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=957&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=957
4657,Black Point/Doney Mountain fault zone,144,957,"<750,000",4,<0.2,4,N,Southeast,,1,Well constrained,250,,1,957,,214,Arizona Geological Survey,3.37213425000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=957&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=957
4718,Killarney faults,354,2336,"<1,600,000",5,<0.2,4,N,Southwest,,3,Inferred,250,,1,2336,,130,Colorado Geological Survey,3.24210130000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2336&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2336
